iso-date,precip,tmin,tavg,tmax,globrad,wind,relhumid
2012-03-20,0,7.3,13.200000000000001,19.1,17.215,0,70
2012-03-21,0,7.1,14.600000000000001,22.1,18.991,0,57
2012-03-22,0,6.2,14.7,23.2,19.648,0,54.5
2012-03-23,0,6.3,13.450000000000001,20.6,16.731,0,62.5
2012-03-24,0,6.3,14.3,22.3,19.079,0,61.5
2012-03-25,0,7.9,15.149999999999999,22.4,17.962,0,54.5
2012-03-26,0,6.6,15.100000000000001,23.6,20.346,0,54.5
2012-03-27,0,6.2,13.95,21.7,20.541,0,70
2012-03-28,0,5,14.95,24.9,20.848,0,70
2012-03-29,0,7.2,16.25,25.3,20.035,0,70
2012-03-30,0,6.5,14.1,21.7,20.516,0,67.5
2012-03-31,0,7.5,13.8,20.1,18.231,0,71
2012-04-01,0.2,7.4,10.95,14.5,14.278,0,68
2012-04-02,0,8.6,12.5,16.4,19.895,0,52.5
2012-04-03,2.6,7.4,12.3,17.2,14.811,0,77
2012-04-04,3,11.9,14.05,16.2,7.952,0,87
2012-04-05,1.8,13.4,15.100000000000001,16.8,5.56,0,89
2012-04-06,0.2,9.4,15.0,20.6,18.005,0,73.5
2012-04-07,0.4,9.3,15.200000000000001,21.1,17.453,0,66.5
2012-04-08,7.8,4.8,8.45,12.1,7.732,0,74.5
2012-04-09,0,1.5,6.8,12.1,18.583,0,62.5
2012-04-10,1.2,3.1,8.5,13.9,19.574,0,68
2012-04-11,17,7.3,9.3,11.3,2.423,0,90.5
2012-04-12,0,4.7,10.25,15.8,20.136,0,75.5
2012-04-13,8.8,9.4,10.9,12.4,5.454,0,85
2012-04-14,0,9.6,12.75,15.9,9.897,0,68.5
2012-04-15,9,10.1,11.399999999999999,12.7,6.69,0,88
2012-04-16,2.8,8.7,13.1,17.5,16.267,0,74
2012-04-17,0,7.6,12.25,16.9,25.436,0,58.5
2012-04-18,0.2,6.4,11.05,15.7,19.549,0,65
2012-04-19,10.2,8.2,12.05,15.9,15.244,0,76
2012-04-20,2.8,9.3,12.75,16.2,20.679,0,74.5
2012-04-21,0.2,7.2,13.45,19.7,24.344,0,69.5
2012-04-22,0.6,8.6,14.149999999999999,19.7,14.554,0,66
2012-04-23,2.2,6.6,11.5,16.4,14.165,0,78.5
2012-04-24,6.4,9.8,14.15,18.5,14.855,0,66
2012-04-25,0,6.9,13.45,20,25.009,0,68.5
2012-04-26,0,6.6,13.75,20.9,27.018,0,62.5
2012-04-27,0,8.4,16.0,23.6,25.7,0,69
2012-04-28,0,10.9,19.1,27.3,26.434,0,62.5
2012-04-29,0,13.8,18.3,22.8,14.196,0,73.5
2012-04-30,0,14.5,19.6,24.7,20.648,0,66.5
2012-05-01,1,13.3,19.450000000000003,25.6,18.338,0,66.5
2012-05-02,0,12,17.5,23,27.928,0,64.5
2012-05-03,0,11.1,17.5,23.9,25.455,0,62
2012-05-04,0,11.9,18.05,24.2,23.76,0,65
2012-05-05,0.6,11.6,17.3,23,19.543,0,61
2012-05-06,2,12.8,16.950000000000003,21.1,14.943,0,75.5
2012-05-07,0,11.4,15.95,20.5,28.141,0,67.5
2012-05-08,0,9.4,17.05,24.7,26.817,0,64.5
2012-05-09,0,12.9,19.05,25.2,22.223,0,62
2012-05-10,0,12.8,20.9,29,26.208,0,63
2012-05-11,0,14.1,22.25,30.4,25.154,0,62.5
2012-05-12,0,15,22.95,30.9,25.173,0,64.5
2012-05-13,12.8,12.1,17.5,22.9,10.638,0,68
2012-05-14,0,10.2,13.799999999999999,17.4,29.597,0,55
2012-05-15,0,7.6,14.149999999999999,20.7,27.821,0,62
2012-05-16,7,8.3,11.600000000000001,14.9,23.309,0,68.5
2012-05-17,0,5.7,13.25,20.8,30.269,0,52
2012-05-18,0,8.2,13.5,18.8,25.323,0,63
2012-05-19,0,8.4,15.600000000000001,22.8,25.235,0,62
2012-05-20,5,10.7,15.6,20.5,12.338,0,71.5
2012-05-21,45.4,11.6,13.75,15.9,2.824,0,92.5
2012-05-22,0,11.5,16.1,20.7,16.976,0,72.5
2012-05-23,0,15.3,20.9,26.5,20.321,0,73
2012-05-24,0.2,18.1,24.450000000000003,30.8,25.367,0,62
2012-05-25,0,16.2,20.549999999999997,24.9,24.884,0,65
2012-05-26,4.8,15.5,19.5,23.5,17.541,0,65
2012-05-27,0,15.6,20.35,25.1,24.551,0,60
2012-05-28,0.6,16.3,20.65,25,24.689,0,57.5
2012-05-29,5.6,13.9,20.55,27.2,27.946,0,63.5
2012-05-30,0,14.8,21.4,28,29.02,0,66.5
2012-05-31,2.4,17.1,21.55,26,21.846,0,69
2012-06-01,0,17.5,21.85,26.2,17.158,0,76.5
2012-06-02,0,19.9,22.75,25.6,18.89,0,77
2012-06-03,0,19.2,23.299999999999997,27.4,17.773,0,75.5
2012-06-04,5.4,14,17.55,21.1,8.127,0,81.5
2012-06-05,0,12.6,19.05,25.5,29.484,0,70.5
2012-06-06,0,16.4,20.0,23.6,25.016,0,76.5
2012-06-07,0,16.5,21.65,26.8,18.464,0,77.5
2012-06-08,0,17.7,21.799999999999997,25.9,20.98,0,70
2012-06-09,0.2,18.5,22.25,26,17.993,0,77
2012-06-10,0,17.5,21.95,26.4,20.761,0,67
2012-06-11,3.6,15.2,20.35,25.5,19.895,0,73.5
2012-06-12,0.8,14.1,19.55,25,24.2,0,65
2012-06-13,20.4,11.4,18.65,25.9,21.489,0,70
2012-06-14,0,12.8,19.6,26.4,29.402,0,66
2012-06-15,0,13.5,20.15,26.8,28.9,0,72.5
2012-06-16,0,14.6,22.05,29.5,29.39,0,68
2012-06-17,0,15.8,23.450000000000003,31.1,29.151,0,67.5
2012-06-18,0,18.8,26.35,33.9,28.612,0,62
2012-06-19,0,19.2,27.25,35.3,27.25,0,65.5
2012-06-20,0,19.9,26.65,33.4,25.681,0,71
2012-06-21,0,21.4,27.65,33.9,27.783,0,61.5
2012-06-22,0,20.6,26.5,32.4,29.258,0,64.5
2012-06-23,0,22.5,26.1,29.7,23.867,0,60
2012-06-24,0,20,25.85,31.7,27.306,0,61
2012-06-25,0,19.3,25.65,32,23.497,0,68.5
2012-06-26,0,18.4,23.45,28.5,28.938,0,66.5
2012-06-27,0,16.4,23.0,29.6,29.208,0,62
2012-06-28,0,18.5,24.35,30.2,28.725,0,62.5
2012-06-29,0,19.7,25.6,31.5,27.513,0,66.5
2012-06-30,0,22.2,29.0,35.8,26.767,0,59.5
2012-07-01,0,21.7,27.65,33.6,24.558,0,75
2012-07-02,0,23.8,28.75,33.7,23.798,0,66
2012-07-03,0,21.5,26.9,32.3,26.804,0,63
2012-07-04,0,17.9,24.75,31.6,27.746,0,64.5
2012-07-05,0,18.9,25.95,33,24.175,0,71.5
2012-07-06,0.2,20,25.6,31.2,18.803,0,68
2012-07-07,0,17.8,24.9,32,27.099,0,65
2012-07-08,0,17.4,24.95,32.5,28.204,0,69
2012-07-09,0,17.2,25.35,33.5,28.731,0,64.5
2012-07-10,0,21.2,27.450000000000003,33.7,27.859,0,63.5
2012-07-11,0,21.7,27.15,32.6,26.447,0,59.5
2012-07-12,0,19.1,25.15,31.2,26.961,0,64
2012-07-13,0,21.6,25.65,29.7,25.442,0,63
2012-07-14,0,17.9,24.799999999999997,31.7,19.631,0,68
2012-07-15,0,19.1,23.85,28.6,23.729,0,71
2012-07-16,0.2,15.3,21.700000000000003,28.1,28.769,0,56.5
2012-07-17,0,15.3,21.8,28.3,28.442,0,64.5
2012-07-18,0,16.2,23.6,31,27.495,0,67.5
2012-07-19,0,17.6,24.6,31.6,27.457,0,75
2012-07-20,0,20.4,26.9,33.4,25.48,0,65.5
2012-07-21,0,18.7,22.25,25.8,17.987,0,73.5
2012-07-22,0,17.9,22.1,26.3,26.635,0,54
2012-07-23,0,18.4,23.35,28.3,22.022,0,48
2012-07-24,0,19.3,24.700000000000003,30.1,15.84,0,57.5
2012-07-25,0,17.3,23.5,29.7,23.66,0,71.5
2012-07-26,0,16.9,24.849999999999998,32.8,26.214,0,70.5
2012-07-27,0,19.1,26.1,33.1,25.988,0,75
2012-07-28,0,20.1,26.35,32.6,24.714,0,69
2012-07-29,0,18.6,26.35,34.1,26.403,0,65
2012-07-30,0,20.6,25.950000000000003,31.3,26.993,0,63.5
2012-07-31,0,19.9,25.7,31.5,25.085,0,56.5
2012-08-01,0,18.9,26.25,33.6,26.823,0,57
2012-08-02,0,17.9,26.349999999999998,34.8,25.7,0,63
2012-08-03,0,20.7,27.049999999999997,33.4,24.325,0,64
2012-08-04,0,21.2,27.200000000000003,33.2,25.762,0,62.5
2012-08-05,0,21,27.15,33.3,24.815,0,70
2012-08-06,0,23.6,28.55,33.5,18.382,0,73.5
2012-08-07,0,19.8,26.200000000000003,32.6,23.271,0,67.5
2012-08-08,0,20,26.1,32.2,25.838,0,64.5
2012-08-09,3,20,26.0,32,23.98,0,68
2012-08-10,1,18.3,24.4,30.5,25.675,0,66
2012-08-11,6.6,17.5,23.85,30.2,25.373,0,69.5
2012-08-12,0,16.9,21.5,26.1,24.984,0,74.5
2012-08-13,0,17.8,23.35,28.9,25.725,0,62.5
2012-08-14,0,18.4,23.85,29.3,23.591,0,70
2012-08-15,0,18,24.65,31.3,23.861,0,70.5
2012-08-16,0,19.9,25.799999999999997,31.7,20.001,0,73
2012-08-17,0,19,26.0,33,25.016,0,58.5
2012-08-18,0,18.6,26.05,33.5,24.777,0,61
2012-08-19,0,18.4,26.599999999999998,34.8,24.275,0,62.5
2012-08-20,0,19,26.9,34.8,24.062,0,60.5
2012-08-21,0,18.2,26.9,35.6,23.365,0,61
2012-08-22,0,19.1,28.25,37.4,21.981,0,56.5
2012-08-23,0,22.8,28.75,34.7,23.29,0,62.5
2012-08-24,0,22.3,29.200000000000003,36.1,21.884,0,62.5
2012-08-25,0,19.8,27.9,36,22.675,0,61.5
2012-08-26,9,14,22.75,31.5,11.83,0,62
2012-08-27,0,13.3,20.950000000000003,28.6,24.991,0,58.5
2012-08-28,0,12.8,21.75,30.7,22.549,0,60.5
2012-08-29,0,14.2,23.0,31.8,22.235,0,64.5
2012-08-30,0,18.3,24.6,30.9,18.005,0,64
2012-08-31,21,17,20.7,24.4,9.677,0,83.5
2012-09-01,0.2,16.4,20.35,24.3,13.28,0,74
2012-09-02,5.8,16.4,21.7,27,19.261,0,73.5
2012-09-03,1.6,18.6,21.450000000000003,24.3,5.102,0,79
2012-09-04,14,17.6,23.05,28.5,14.491,0,73
2012-09-05,0.8,18.1,22.1,26.1,9.721,0,79.5
2012-09-06,0,17.2,23.2,29.2,20.604,0,66.5
2012-09-07,0,16.9,22.75,28.6,17.867,0,72
2012-09-08,0,15.3,23.0,30.7,20.987,0,62
2012-09-09,0,14.7,22.25,29.8,21.834,0,60
2012-09-10,0,15.4,23.75,32.1,18.439,0,64.5
2012-09-11,0,16,23.4,30.8,18.395,0,64
2012-09-12,25.2,14.5,21.15,27.8,9.307,0,72.5
2012-09-13,2,13.9,16.6,19.3,10.713,0,72
2012-09-14,0,14.8,20.4,26,19.568,0,58
2012-09-15,0,13.3,19.0,24.7,20.911,0,62.5
2012-09-16,0,13.7,18.9,24.1,19.669,0,65.5
2012-09-17,0,14,19.45,24.9,18.495,0,64.5
2012-09-18,0,12.1,19.7,27.3,18.407,0,67
2012-09-19,7,14.3,18.55,22.8,7.18,0,82
2012-09-20,0.2,11.1,15.95,20.8,20.302,0,67
2012-09-21,0,9.3,15.85,22.4,18.846,0,66
2012-09-22,0,9.5,16.95,24.4,18.087,0,68
2012-09-23,0,16.9,20.35,23.8,11.868,0,73
2012-09-24,13,16,20.25,24.5,8.805,0,85
2012-09-25,0.2,14.1,20.15,26.2,17.284,0,78
2012-09-26,15,16.9,21.7,26.5,10.01,0,79
2012-09-27,0,15.2,21.0,26.8,13.97,0,64.5
2012-09-28,0,11.6,18.0,24.4,12.709,0,70
2012-09-29,1.2,16.8,18.25,19.7,3.163,0,86.5
2012-09-30,9,16.4,19.35,22.3,7.286,0,89
2012-10-01,12,16.9,20.5,24.1,13.06,0,80
2012-10-02,0.2,16.8,20.8,24.8,12.552,0,79.5
2012-10-03,0,14.6,19.75,24.9,13.048,0,78
2012-10-04,0.2,12.9,18.45,24,12.872,0,77.5
2012-10-05,0,13.5,18.9,24.3,11.761,0,78
2012-10-06,0,15.3,20.05,24.8,12.84,0,79
2012-10-07,0,16.1,20.65,25.2,13.587,0,76.5
2012-10-08,0,16.3,18.0,19.7,8.441,0,76
2012-10-09,0.4,14.5,17.35,20.2,7.28,0,70.5
2012-10-10,0,13.7,15.85,18,3.904,0,90.5
2012-10-11,0.4,13.6,16.45,19.3,8.052,0,77.5
2012-10-12,0.2,12.7,16.95,21.2,8.742,0,76.5
2012-10-13,0.2,12.7,16.7,20.7,8.341,0,81
2012-10-14,0,9.1,13.600000000000001,18.1,8.435,0,83
2012-10-15,11,12.1,15.2,18.3,3.05,0,92
2012-10-16,0.6,9.5,13.95,18.4,13.895,0,76.5
2012-10-17,0.2,8.2,13.45,18.7,6.96,0,80
2012-10-18,0,8.9,14.8,20.7,12.897,0,77.5
2012-10-19,0.4,7.9,13.600000000000001,19.3,11.554,0,81
2012-10-20,0.2,7.9,13.75,19.6,10.537,0,82.5
2012-10-21,0.2,9.9,14.850000000000001,19.8,8.554,0,83.5
2012-10-22,0.2,8.6,15.149999999999999,21.7,12.558,0,77
2012-10-23,0.2,8,15.05,22.1,13.349,0,71
2012-10-24,0,7.3,13.950000000000001,20.6,12.699,0,72.5
2012-10-25,0,7.75,12.625,17.5,11.621,0,76
2012-10-26,36,8.2,11.3,14.4,1.854,0,92
2012-10-27,8.4,12.8,14.3,15.8,2.987,0,98
2012-10-28,27.4,5.8,9.75,13.7,1.92,0,86.5
2012-10-29,0.2,3.7,7.15,10.6,8.366,0,74
2012-10-30,0,1.7,6.8999999999999995,12.1,11.397,0,72.5
2012-10-31,38,7,10.1,13.2,6.383,0,74
2012-11-01,11.2,7.5,11.15,14.8,5.78,0,86.5
2012-11-02,0.2,6.9,12.3,17.7,9.776,0,83.5
2012-11-03,0.4,8.5,10.85,13.2,2.761,0,95.5
2012-11-04,8.2,11.3,12.55,13.8,1.243,0,96
2012-11-05,1.6,9.4,13.850000000000001,18.3,10.826,0,82.5
2012-11-06,0,6.5,12.25,18,10.042,0,68.5
2012-11-07,0,4.6,10.0,15.4,11.29,0,72.5
2012-11-08,0,3,9.15,15.3,9.45,0,76
2012-11-09,0,2.9,8.65,14.4,7.821,0,81.5
2012-11-10,0,7.6,10.3,13,2.19,0,88
2012-11-11,22.4,12.2,15.7,19.2,2.159,0,89
2012-11-12,4.8,11.6,12.1,12.6,0.929,0,100
2012-11-13,0.2,11,13.5,16,3.138,0,88
2012-11-14,0,7.7,11.55,15.4,9.809,0,69.5
2012-11-15,0,4.7,8.75,12.8,9.715,0,67.5
2012-11-16,0,3.5,8.25,13,8.661,0,76
2012-11-17,0,1.5,6.65,11.8,7.38,0,78.5
2012-11-18,0,3.1,6.0,8.9,1.651,0,93.5
2012-11-19,0,4.5,8.7,12.9,1.833,0,92
2012-11-20,0,6.2,10.15,14.1,5.943,0,76.5
2012-11-21,0,5.75,9.9,14.05,5.328,0,70
2012-11-22,0,5.3,9.65,14,4.713,0,81.5
2012-11-23,0,7,11.65,16.3,7.302,0,80
2012-11-24,0,5.6,7.8,10,3.602,0,100
2012-11-25,0,6.2,8.25,10.3,1.952,0,100
2012-11-26,0,9.5,10.8,12.1,1.676,0,93.5
2012-11-27,22,8.7,10.7,12.7,1.123,0,98.5
2012-11-28,14.4,10.5,12.65,14.8,0.69,0,96.5
2012-11-29,0,9,11.75,14.5,7.493,0,78
2012-11-30,5.8,6.1,8.1,10.1,1.764,0,75
2012-12-01,0,5.7,7.199999999999999,8.7,2.51,0,75
2012-12-02,2.4,2.8,4.9,7,1.864,0,88
2012-12-03,0.2,0.1,5.35,10.6,8.585,0,62.5
2012-12-04,0.2,-0.4,2.15,4.7,1.155,0,81.5
2012-12-05,0,-0.2,3.25,6.7,4.035,0,86.5
2012-12-06,0,-0.4,4.1,8.6,7.813,0,73.5
2012-12-07,1.2,-0.1,2.0500000000000003,4.2,3.339,0,76.5
2012-12-08,2.4,-1,1.5499999999999998,4.1,2.824,0,82.5
2012-12-09,0,-5,0.10000000000000009,5.2,8.102,0,84.5
2012-12-10,0,-4.7,0.2999999999999998,5.3,6.985,0,72.5
2012-12-11,0,-4.7,1.2999999999999998,7.3,8.686,0,70
2012-12-12,0,-3.3,1.9,7.1,8.096,0,63
2012-12-13,0,-5,-1.0,3,2.466,0,67
2012-12-14,11.2,0.3,1.45,2.6,0.966,0,77
2012-12-15,8.6,0.7,1.7000000000000002,2.7,1.067,0,100
2012-12-16,0,1.4,4.0,6.6,2.372,0,100
2012-12-17,0,-0.4,4.35,9.1,4.217,0,87.5
2012-12-18,0,-0.6,2.85,6.3,4.242,0,100
2012-12-19,0,-1.9,0.55,3,3.37,0,100
2012-12-20,1.2,-1.3,0.9500000000000001,3.2,3.138,0,100
2012-12-21,6.4,-0.4,2.05,4.5,1.443,0,100
2012-12-22,0,-1.9,-0.09999999999999998,1.7,2.454,0,100
2012-12-23,0,-0.9,0.49999999999999994,1.9,1.902,0,100
2012-12-24,0,-1.8,1.3000000000000003,4.4,2.517,0,100
2012-12-25,0,3.6,5.75,7.9,2.24,0,93
2012-12-26,3.2,5.6,6.699999999999999,7.8,1.092,0,98
2012-12-27,0,5.7,7.0,8.3,1.726,0,96
2012-12-28,0,2.4,6.5,10.6,6.527,0,90
2012-12-29,0,-0.2,5.45,11.1,7.318,0,75.5
2012-12-30,0,-1.7,3.2499999999999996,8.2,7.481,0,83
2012-12-31,0,-1.6,4.9,11.4,7.876,0,74
2013-01-01,0,-3.4,-0.34999999999999987,2.7,3.213,0,100
2013-01-02,7.8,2.8,5.0,7.2,1.167,0,95.5
2013-01-03,0,3.7,7.300000000000001,10.9,7.249,0,84.5
2013-01-04,0,0.2,5.1,10,5.366,0,85
2013-01-05,0,0.1,5.45,10.8,6.427,0,86.5
2013-01-06,0,-0.1,4.9,9.9,4.349,0,89.5
2013-01-07,0,0,2.45,4.9,2.805,0,100
2013-01-08,0,4.3,6.449999999999999,8.6,2.492,0,84
2013-01-09,0,2.7,4.6,6.5,1.512,0,97.5
2013-01-10,0,3.4,6.0,8.6,3.948,0,91
2013-01-11,0,-0.7,3.55,7.8,2.523,0,92.5
2013-01-12,0,-1.2,2.9,7,3.966,0,85
2013-01-13,14.8,3.2,4.95,6.7,1.481,0,85.5
2013-01-14,8.8,2.4,3.5,4.6,1.23,0,93.5
2013-01-15,0.8,1.8,4.1000000000000005,6.4,3.508,0,91.5
2013-01-16,26.2,1.1,3.3,5.5,0.734,0,92
2013-01-17,0.2,1.2,3.25,5.3,3.207,0,83.5
2013-01-18,0,-0.6,3.6,7.8,3.772,0,72.5
2013-01-19,3.6,-1.6,1.4999999999999998,4.6,3.602,0,86.5
2013-01-20,13.2,2.9,4.35,5.8,0.828,0,100
2013-01-21,1.8,4.1,5.75,7.4,2.228,0,99.5
2013-01-22,6.6,3.6,5.55,7.5,2.259,0,93.5
2013-01-23,12.2,-0.6,4.3500000000000005,9.3,7.374,0,90
2013-01-24,0,5.3,7.6,9.9,3.784,0,79.5
2013-01-25,0,2.8,5.6,8.4,8.793,0,69
2013-01-26,0,-1.2,2.1999999999999997,5.6,9.238,0,71
2013-01-27,0,-2.6,1.2499999999999998,5.1,8.485,0,78.5
2013-01-28,7,-0.3,1.2000000000000002,2.7,1.23,0,95.5
2013-01-29,0,-1.9,0.25,2.4,2.912,0,100
2013-01-30,0,1.9,4.3,6.7,4.933,0,90
2013-01-31,0,0.5,3.3,6.1,4.45,0,95
2013-02-01,0,-0.7,3.5,7.7,6.232,0,89.5
2013-02-02,51.2,3.8,5.65,7.5,0.552,0,96.5
2013-02-03,1.2,1.4,6.55,11.7,10.173,0,68.5
2013-02-04,0,-0.5,5.0,10.5,11.002,0,71.5
2013-02-05,0,0.9,4.3,7.7,4.556,0,78
2013-02-06,0.2,0.3,3.25,6.2,4.588,0,89
2013-02-07,0,0.4,4.6000000000000005,8.8,9.401,0,75
2013-02-08,0,-1.8,3.1,8,11.893,0,66.5
2013-02-09,0,-0.9,2.9,6.7,10.205,0,75
2013-02-10,0,-1.5,1.9500000000000002,5.4,9.439,0,80
2013-02-11,13.4,-1.4,0.15000000000000002,1.7,1.82,0,91.5
2013-02-12,0.4,-2,0.75,3.5,5.736,0,92
2013-02-13,0,-4.6,1.1500000000000004,6.9,10.167,0,78.5
2013-02-14,0,0.4,5.3,10.2,11.855,0,69
2013-02-15,0,-1.1,3.75,8.6,9.878,0,76.5
2013-02-16,0,1,6.05,11.1,13.38,0,71
2013-02-17,0,2.9,6.25,9.6,12.006,0,65
2013-02-18,0,1.9,5.6000000000000005,9.3,12.753,0,62.5
2013-02-19,0,-1.1,3.75,8.6,11.987,0,70.5
2013-02-20,0,0.2,4.05,7.9,5.535,0,79.5
2013-02-21,3.8,-0.2,2.05,4.3,3.012,0,76
2013-02-22,0,-0.4,1.55,3.5,4.669,0,81
2013-02-23,2.6,-0.2,2.4,5,6.063,0,76.5
2013-02-24,1,3.3,6.449999999999999,9.6,11.579,0,74.5
2013-02-25,0,1.3,5.5,9.7,10.87,0,73.5
2013-02-26,0,-1.2,6.0,13.2,15.721,0,62
2013-02-27,4.2,4.2,7.4,10.6,5.648,0,87.5
2013-02-28,0,2.1,7.2,12.3,15.345,0,75.5
2013-03-01,0,-0.3,5.949999999999999,12.2,12.106,0,81.5
2013-03-02,0,1.4,6.2,11,15.878,0,75.5
2013-03-03,0,-0.5,6.75,14,14.773,0,75
2013-03-04,0,0.4,7.75,15.1,16.562,0,65.5
2013-03-05,0,2.1,7.05,12,10.405,0,71.5
2013-03-06,20,7.5,8.75,10,1.462,0,94
2013-03-07,8.6,10.1,11.35,12.6,3.295,0,95.5
2013-03-08,3.6,9.3,10.55,11.8,3.332,0,97.5
2013-03-09,11,9.6,11.85,14.1,5.736,0,92
2013-03-10,1,9.1,12.149999999999999,15.2,12.119,0,84
2013-03-11,0.8,6.2,10.85,15.5,12.734,0,80
2013-03-12,7.2,7.8,11.15,14.5,12.025,0,81.5
2013-03-13,22.8,7.5,9.85,12.2,7.161,0,86.5
2013-03-14,1.8,5.9,8.5,11.1,6.037,0,72
2013-03-15,0,3.6,6.35,9.1,14.811,0,54
2013-03-16,0,2.1,5.1499999999999995,8.2,10.933,0,73.5
2013-03-17,5.6,2.4,5.4,8.4,7.311,0,79.5
2013-03-18,42,3.6,5.95,8.3,1.964,0,91.5
2013-03-19,0,1.4,8.4,15.4,19.662,0,68.5
2013-03-20,3.2,2.6,7.1499999999999995,11.7,8.278,0,86.5
2013-03-21,4.8,6.3,11.35,16.4,20.372,0,63.5
2013-03-22,0,4.6,9.05,13.5,19.951,0,68.5
2013-03-23,8.4,6.2,9.85,13.5,12.96,0,81.5
2013-03-24,18.4,4,5.55,7.1,2.021,0,91
2013-03-25,32.8,1,2.7,4.4,1.305,0,86.5
2013-03-26,0,2.4,4.7,7,9.671,0,70.5
2013-03-27,0,2.7,5.550000000000001,8.4,13.606,0,70
2013-03-28,16.4,4.4,6.050000000000001,7.7,3.722,0,83
2013-03-29,10.8,5.7,8.45,11.2,7.694,0,86.5
2013-03-30,35.6,5.9,8.100000000000001,10.3,3.056,0,99.5
2013-03-31,5.2,8.1,10.649999999999999,13.2,15.137,0,80.5
2013-04-01,0.2,5,8.15,11.3,13.531,0,77
2013-04-02,0.2,6.6,9.45,12.3,13.474,0,71
2013-04-03,0,6.1,10.45,14.8,16.211,0,74.5
2013-04-04,3.4,5.8,8.8,11.8,12.087,0,82
2013-04-05,27.2,8.1,9.0,9.9,2.818,0,95
2013-04-06,0.4,8.3,11.65,15,16.047,0,82.5
2013-04-07,0,6.6,10.0,13.4,21.275,0,67
2013-04-08,4.6,6.5,8.8,11.1,11.397,0,72
2013-04-09,7.4,6.5,10.05,13.6,14.265,0,82
2013-04-10,0,7.2,11.95,16.7,20.309,0,76.5
2013-04-11,0.2,8.2,12.799999999999999,17.4,14.66,0,79.5
2013-04-12,0,11.6,15.75,19.9,15.012,0,81
2013-04-13,0.2,8.8,14.950000000000001,21.1,22.694,0,76
2013-04-14,0,9.1,15.649999999999999,22.2,23.164,0,75.5
2013-04-15,0,10.3,16.05,21.8,22.072,0,77
2013-04-16,0,10.5,16.15,21.8,23.422,0,68
2013-04-17,0,11,17.7,24.4,21.972,0,68
2013-04-18,0,10.5,18.25,26,23.127,0,68
2013-04-19,1.6,12,18.0,24,22.505,0,69.5
2013-04-20,4,12.6,15.0,17.4,5.435,0,74.5
2013-04-21,8.6,11.6,15.2,18.8,10.669,0,74.5
2013-04-22,35,9,11.55,14.1,5.906,0,92
2013-04-23,0.4,8.9,13.649999999999999,18.4,21.922,0,73
2013-04-24,0,7.6,14.399999999999999,21.2,26.101,0,70.5
2013-04-25,0,9.85,15.649999999999999,21.45,20.134,0,70
2013-04-26,0,12.1,16.9,21.7,14.167,0,67
2013-04-27,13,11.9,15.649999999999999,19.4,9.251,0,84
2013-04-28,0.6,13.8,17.9,22,20.277,0,78
2013-04-29,4.4,14.9,18.15,21.4,12.972,0,81
2013-04-30,1,13.9,17.15,20.4,8.692,0,80
2013-05-01,0,15.1,19.95,24.8,18.357,0,66.5
2013-05-02,2.8,15.2,18.0,20.8,9.859,0,87.5
2013-05-03,0.8,13.7,17.95,22.2,17.836,0,79
2013-05-04,0,15.5,19.8,24.1,22.047,0,78.5
2013-05-05,7,15.4,19.25,23.1,16.487,0,79
2013-05-06,3.8,14.8,17.85,20.9,14.335,0,85
2013-05-07,0.6,15.3,18.65,22,12.803,0,81
2013-05-08,0,14.3,19.0,23.7,22.292,0,77
2013-05-09,0.2,13.3,20.0,26.7,25.455,0,71
2013-05-10,8,15.2,18.799999999999997,22.4,9.376,0,79.5
2013-05-11,1,14,16.15,18.3,13.085,0,85.5
2013-05-12,3,9.8,15.9,22,25.078,0,71
2013-05-13,0.2,9.8,15.35,20.9,27.877,0,66
2013-05-14,0,9.8,15.5,21.2,27.269,0,66
2013-05-15,0,12.2,17.45,22.7,24.664,0,61.5
2013-05-16,24,16.3,17.450000000000003,18.6,3.709,0,85.5
2013-05-17,3.6,12.1,15.649999999999999,19.2,7.883,0,83
2013-05-18,0,10.1,15.7,21.3,22.179,0,68
2013-05-19,5.8,12.8,16.75,20.7,17.089,0,70
2013-05-20,0,10.5,15.75,21,23.723,0,61.5
2013-05-21,0,8.6,14.600000000000001,20.6,27.005,0,69
2013-05-22,0,11,15.9,20.8,25.568,0,69
2013-05-23,4.6,12.5,16.9,21.3,21.507,0,66
2013-05-24,26,8.6,11.05,13.5,10.631,0,81.5
2013-05-25,8.4,8,11.2,14.4,14.924,0,78
2013-05-26,0.4,9,14.6,20.2,30.118,0,65.5
2013-05-27,0,8.1,15.45,22.8,25.417,0,69.5
2013-05-28,0,11.8,16.4,21,16.424,0,72
2013-05-29,0.4,13.7,18.1,22.5,25.041,0,60.5
2013-05-30,32.6,11.4,14.55,17.7,11.623,0,74.5
2013-05-31,1.4,11.3,15.15,19,7.92,0,80
2013-06-01,0.2,11.6,16.05,20.5,21.175,0,72.5
2013-06-02,0,12.1,15.95,19.8,15.42,0,81.5
2013-06-03,0,14.3,19.05,23.8,26.164,0,63
2013-06-04,0,15.6,20.3,25,28.31,0,61
2013-06-05,0.2,15.3,20.200000000000003,25.1,20.378,0,70.5
2013-06-06,0,15.5,20.3,25.1,20.874,0,72.5
2013-06-07,0,14,20.75,27.5,29.697,0,67.5
2013-06-08,0.2,15.9,22.2,28.5,25.631,0,67
2013-06-09,4.8,16,20.85,25.7,18.162,0,75
